"Título de trazado: WL_04"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, psi (LGR S/N: 20968507, SEN S/N: 20968507)","Temp, °F (LGR S/N: 20968507, SEN S/N: 20968507)","Acoplador separado (LGR S/N: 20968507)","Acoplador adjunto (LGR S/N: 20968507)","Host conectado (LGR S/N: 20968507)","Parado (LGR S/N: 20968507)","Final de archivo (LGR S/N: 20968507)"
3858,02/07/22 05:30:00 PM,9.2306,45.828,,,,,
3859,02/07/22 05:45:00 PM,9.2325,45.828,,,,,
3860,02/07/22 06:00:00 PM,9.2343,45.828,,,,,
3861,02/07/22 06:15:00 PM,9.2357,45.648,,,,,
3862,02/07/22 06:30:00 PM,9.2392,45.648,,,,,
3863,02/07/22 06:45:00 PM,9.2392,45.648,,,,,
3864,02/07/22 07:00:00 PM,9.2406,45.466,,,,,
3865,02/07/22 07:15:00 PM,9.2441,45.466,,,,,
3866,02/07/22 07:30:00 PM,9.2441,45.466,,,,,
3867,02/07/22 07:45:00 PM,9.2473,45.286,,,,,
3868,02/07/22 08:00:00 PM,9.2509,45.286,,,,,
3869,02/07/22 08:15:00 PM,9.2509,45.286,,,,,
3870,02/07/22 08:30:00 PM,9.2527,45.286,,,,,
3871,02/07/22 08:45:00 PM,9.2559,45.104,,,,,
3872,02/07/22 09:00:00 PM,9.2559,45.104,,,,,
3873,02/07/22 09:15:00 PM,9.2595,45.104,,,,,
3874,02/07/22 09:30:00 PM,9.2608,44.922,,,,,
3875,02/07/22 09:45:00 PM,9.2608,44.922,,,,,
3876,02/07/22 10:00:00 PM,9.2627,44.922,,,,,
3877,02/07/22 10:15:00 PM,9.2644,44.922,,,,,
3878,02/07/22 10:30:00 PM,9.2662,44.922,,,,,
3879,02/07/22 10:45:00 PM,9.2640,44.742,,,,,
3880,02/07/22 11:00:00 PM,9.2659,44.742,,,,,
3881,02/07/22 11:15:00 PM,9.2623,44.742,,,,,
3882,02/07/22 11:30:00 PM,9.2637,44.560,,,,,
3883,02/07/22 11:45:00 PM,9.2672,44.560,,,,,
3884,02/08/22 12:00:00 AM,9.2672,44.560,,,,,
3885,02/08/22 12:15:00 AM,9.2654,44.560,,,,,
3886,02/08/22 12:30:00 AM,9.2637,44.560,,,,,
3887,02/08/22 12:45:00 AM,9.2583,44.560,,,,,
3888,02/08/22 01:00:00 AM,9.2562,44.379,,,,,
3889,02/08/22 01:15:00 AM,9.2527,44.379,,,,,
3890,02/08/22 01:30:00 AM,9.2527,44.379,,,,,
3891,02/08/22 01:45:00 AM,9.2509,44.379,,,,,
3892,02/08/22 02:00:00 AM,9.2491,44.379,,,,,
3893,02/08/22 02:15:00 AM,9.2434,44.195,,,,,
3894,02/08/22 02:30:00 AM,9.2451,44.195,,,,,
3895,02/08/22 02:45:00 AM,9.2434,44.195,,,,,
3896,02/08/22 03:00:00 AM,9.2399,44.195,,,,,
3897,02/08/22 03:15:00 AM,9.2399,44.195,,,,,
3898,02/08/22 03:30:00 AM,9.2380,44.195,,,,,
3899,02/08/22 03:45:00 AM,9.2395,44.013,,,,,
3900,02/08/22 04:00:00 AM,9.2395,44.013,,,,,
3901,02/08/22 04:15:00 AM,9.2377,44.013,,,,,
3902,02/08/22 04:30:00 AM,9.2360,44.013,,,,,
3903,02/08/22 04:45:00 AM,9.2377,44.013,,,,,
3904,02/08/22 05:00:00 AM,9.2360,44.013,,,,,
3905,02/08/22 05:15:00 AM,9.2377,44.013,,,,,
3906,02/08/22 05:30:00 AM,9.2395,44.013,,,,,
3907,02/08/22 05:45:00 AM,9.2449,44.013,,,,,
3908,02/08/22 06:00:00 AM,9.2412,44.013,,,,,
3909,02/08/22 06:15:00 AM,9.2412,44.013,,,,,
3910,02/08/22 06:30:00 AM,9.2449,44.013,,,,,
3911,02/08/22 06:45:00 AM,9.2466,44.013,,,,,
3912,02/08/22 07:00:00 AM,9.2502,44.013,,,,,
3913,02/08/22 07:15:00 AM,9.2502,44.013,,,,,
3914,02/08/22 07:30:00 AM,9.2520,44.013,,,,,
3915,02/08/22 07:45:00 AM,9.2554,44.013,,,,,
3916,02/08/22 08:00:00 AM,9.2554,44.013,,,,,
3917,02/08/22 08:15:00 AM,9.2608,44.013,,,,,
3918,02/08/22 08:30:00 AM,9.2608,44.013,,,,,
3919,02/08/22 08:45:00 AM,9.2608,44.013,,,,,
3920,02/08/22 09:00:00 AM,9.2625,44.013,,,,,
3921,02/08/22 09:15:00 AM,9.2643,44.013,,,,,
3922,02/08/22 09:30:00 AM,9.2643,44.013,,,,,
3923,02/08/22 09:45:00 AM,9.2679,44.013,,,,,
3924,02/08/22 10:00:00 AM,9.2682,44.195,,,,,
3925,02/08/22 10:15:00 AM,9.2665,44.195,,,,,
3926,02/08/22 10:30:00 AM,9.2665,44.195,,,,,
3927,02/08/22 10:45:00 AM,9.2669,44.379,,,,,
3928,02/08/22 11:00:00 AM,9.2650,44.379,,,,,
3929,02/08/22 11:15:00 AM,9.2637,44.560,,,,,
3930,02/08/22 11:30:00 AM,9.2672,44.560,,,,,
3931,02/08/22 11:45:00 AM,9.2620,44.560,,,,,
3932,02/08/22 12:00:00 PM,9.2620,44.560,,,,,
3933,02/08/22 12:15:00 PM,9.2605,44.742,,,,,
3934,02/08/22 12:30:00 PM,9.2605,44.742,,,,,
3935,02/08/22 12:45:00 PM,9.2605,44.742,,,,,
3936,02/08/22 01:00:00 PM,9.2591,44.922,,,,,
3937,02/08/22 01:15:00 PM,9.2591,44.922,,,,,
3938,02/08/22 01:30:00 PM,9.2556,44.922,,,,,
3939,02/08/22 01:45:00 PM,9.2559,45.104,,,,,
3940,02/08/22 02:00:00 PM,9.2559,45.104,,,,,
3941,02/08/22 02:15:00 PM,9.2488,45.104,,,,,
3942,02/08/22 02:30:00 PM,9.2492,45.286,,,,,
3943,02/08/22 02:45:00 PM,9.2456,45.286,,,,,
3944,02/08/22 03:00:00 PM,9.2473,45.286,,,,,
3945,02/08/22 03:15:00 PM,9.2438,45.286,,,,,
3946,02/08/22 03:30:00 PM,9.2453,45.104,,,,,
3947,02/08/22 03:45:00 PM,9.2417,45.104,,,,,
3948,02/08/22 04:00:00 PM,9.2417,45.104,,,,,
3949,02/08/22 04:15:00 PM,9.2417,45.104,,,,,
3950,02/08/22 04:30:00 PM,9.2399,45.104,,,,,
3951,02/08/22 04:45:00 PM,9.2417,45.104,,,,,
3952,02/08/22 05:00:00 PM,9.2399,45.104,,,,,
3953,02/08/22 05:15:00 PM,9.2382,45.104,,,,,
3954,02/08/22 05:30:00 PM,9.2382,45.104,,,,,
3955,02/08/22 05:45:00 PM,9.2395,44.922,,,,,
3956,02/08/22 06:00:00 PM,9.2395,44.922,,,,,
3957,02/08/22 06:15:00 PM,9.2395,44.922,,,,,
3958,02/08/22 06:30:00 PM,9.2414,44.922,,,,,
3959,02/08/22 06:45:00 PM,9.2395,44.922,,,,,
3960,02/08/22 07:00:00 PM,9.2392,44.742,,,,,
3961,02/08/22 07:15:00 PM,9.2446,44.742,,,,,
3962,02/08/22 07:30:00 PM,9.2427,44.742,,,,,
3963,02/08/22 07:45:00 PM,9.2478,44.560,,,,,
3964,02/08/22 08:00:00 PM,9.2527,44.379,,,,,
3965,02/08/22 08:15:00 PM,9.2527,44.379,,,,,
3966,02/08/22 08:30:00 PM,9.2541,44.195,,,,,
3967,02/08/22 08:45:00 PM,9.2572,44.013,,,,,
3968,02/08/22 09:00:00 PM,9.2591,44.013,,,,,
3969,02/08/22 09:15:00 PM,9.2604,43.831,,,,,
3970,02/08/22 09:30:00 PM,9.2623,43.831,,,,,
3971,02/08/22 09:45:00 PM,9.2618,43.648,,,,,
3972,02/08/22 10:00:00 PM,9.2618,43.648,,,,,
3973,02/08/22 10:15:00 PM,9.2618,43.648,,,,,
3974,02/08/22 10:30:00 PM,9.2615,43.466,,,,,
3975,02/08/22 10:45:00 PM,9.2633,43.466,,,,,
3976,02/08/22 11:00:00 PM,9.2668,43.466,,,,,
3977,02/08/22 11:15:00 PM,9.2647,43.282,,,,,
3978,02/08/22 11:30:00 PM,9.2594,43.282,,,,,
3979,02/08/22 11:45:00 PM,9.2576,43.282,,,,,
3980,02/09/22 12:00:00 AM,9.2594,43.282,,,,,
3981,02/09/22 12:15:00 AM,9.2554,43.099,,,,,
3982,02/09/22 12:30:00 AM,9.2537,43.099,,,,,
3983,02/09/22 12:45:00 AM,9.2537,43.099,,,,,
3984,02/09/22 01:00:00 AM,9.2501,43.099,,,,,
3985,02/09/22 01:15:00 AM,9.2483,43.099,,,,,
3986,02/09/22 01:30:00 AM,9.2483,43.099,,,,,
3987,02/09/22 01:45:00 AM,9.2466,43.099,,,,,
3988,02/09/22 02:00:00 AM,9.2412,43.099,,,,,
3989,02/09/22 02:15:00 AM,9.2390,42.915,,,,,
3990,02/09/22 02:30:00 AM,9.2395,43.099,,,,,
3991,02/09/22 02:45:00 AM,9.2395,43.099,,,,,
3992,02/09/22 03:00:00 AM,9.2376,43.099,,,,,
3993,02/09/22 03:15:00 AM,9.2341,43.099,,,,,
3994,02/09/22 03:30:00 AM,9.2359,43.099,,,,,
3995,02/09/22 03:45:00 AM,9.2341,43.099,,,,,
3996,02/09/22 04:00:00 AM,9.2341,43.099,,,,,
3997,02/09/22 04:15:00 AM,9.2324,43.099,,,,,
3998,02/09/22 04:30:00 AM,9.2341,43.099,,,,,
3999,02/09/22 04:45:00 AM,9.2341,43.099,,,,,
4000,02/09/22 05:00:00 AM,9.2324,43.099,,,,,
4001,02/09/22 05:15:00 AM,9.2324,43.099,,,,,
4002,02/09/22 05:30:00 AM,9.2341,43.099,,,,,
4003,02/09/22 05:45:00 AM,9.2341,43.099,,,,,
4004,02/09/22 06:00:00 AM,9.2341,43.099,,,,,
4005,02/09/22 06:15:00 AM,9.2359,43.099,,,,,
4006,02/09/22 06:30:00 AM,9.2376,43.099,,,,,
4007,02/09/22 06:45:00 AM,9.2390,42.915,,,,,
4008,02/09/22 07:00:00 AM,9.2373,42.915,,,,,
4009,02/09/22 07:15:00 AM,9.2444,42.915,,,,,
4010,02/09/22 07:30:00 AM,9.2430,43.099,,,,,
4011,02/09/22 07:45:00 AM,9.2447,43.099,,,,,
4012,02/09/22 08:00:00 AM,9.2501,43.099,,,,,
4013,02/09/22 08:15:00 AM,9.2501,43.099,,,,,
4014,02/09/22 08:30:00 AM,9.2537,43.099,,,,,
4015,02/09/22 08:45:00 AM,9.2522,43.282,,,,,
4016,02/09/22 09:00:00 AM,9.2557,43.282,,,,,
4017,02/09/22 09:15:00 AM,9.2557,43.282,,,,,
4018,02/09/22 09:30:00 AM,9.2562,43.466,,,,,
4019,02/09/22 09:45:00 AM,9.2579,43.466,,,,,
4020,02/09/22 10:00:00 AM,9.2565,43.648,,,,,
4021,02/09/22 10:15:00 AM,9.2583,43.648,,,,,
4022,02/09/22 10:30:00 AM,9.2586,43.831,,,,,
4023,02/09/22 10:45:00 AM,9.2586,43.831,,,,,
4024,02/09/22 11:00:00 AM,9.2572,44.013,,,,,
4025,02/09/22 11:15:00 AM,9.2572,44.013,,,,,
4026,02/09/22 11:30:00 AM,9.2559,44.195,,,,,
4027,02/09/22 11:45:00 AM,9.2541,44.195,,,,,
4028,02/09/22 12:00:00 PM,9.2527,44.379,,,,,
4029,02/09/22 12:15:00 PM,9.2544,44.379,,,,,
4030,02/09/22 12:30:00 PM,9.2530,44.560,,,,,
4031,02/09/22 12:45:00 PM,9.2517,44.742,,,,,
4032,02/09/22 01:00:00 PM,9.2517,44.742,,,,,
4033,02/09/22 01:15:00 PM,9.2485,44.922,,,,,
4034,02/09/22 01:30:00 PM,9.2449,44.922,,,,,
4035,02/09/22 01:45:00 PM,9.2417,45.104,,,,,
4036,02/09/22 02:00:00 PM,9.2402,45.286,,,,,
4037,02/09/22 02:15:00 PM,9.2389,45.466,,,,,
4038,02/09/22 02:30:00 PM,9.2357,45.648,,,,,
4039,02/09/22 02:45:00 PM,9.2357,45.648,,,,,
4040,02/09/22 03:00:00 PM,9.2306,45.828,,,,,
4041,02/09/22 03:15:00 PM,9.2293,46.008,,,,,
4042,02/09/22 03:30:00 PM,9.2274,46.008,,,,,
4043,02/09/22 03:45:00 PM,9.2279,46.188,,,,,
4044,02/09/22 04:00:00 PM,9.2243,46.188,,,,,
4045,02/09/22 04:15:00 PM,9.2243,46.188,,,,,
4046,02/09/22 04:30:00 PM,9.2225,46.188,,,,,
4047,02/09/22 04:45:00 PM,9.2208,46.188,,,,,
4048,02/09/22 05:00:00 PM,9.2243,46.188,,,,,
4049,02/09/22 05:15:00 PM,9.2229,46.369,,,,,
4050,02/09/22 05:30:00 PM,9.2247,46.369,,,,,
4051,02/09/22 05:45:00 PM,9.2282,46.369,,,,,
4052,02/09/22 06:00:00 PM,9.2261,46.188,,,,,
4053,02/09/22 06:15:00 PM,9.2279,46.188,,,,,
4054,02/09/22 06:30:00 PM,9.2296,46.188,,,,,
4055,02/09/22 06:45:00 PM,9.2311,46.008,,,,,
4056,02/09/22 07:00:00 PM,9.2346,46.008,,,,,
4057,02/09/22 07:15:00 PM,9.2382,46.008,,,,,
4058,02/09/22 07:30:00 PM,9.2396,45.828,,,,,
4059,02/09/22 07:45:00 PM,9.2431,45.828,,,,,
4060,02/09/22 08:00:00 PM,9.2446,45.648,,,,,
4061,02/09/22 08:15:00 PM,9.2463,45.648,,,,,
4062,02/09/22 08:30:00 PM,9.2460,45.466,,,,,
4063,02/09/22 08:45:00 PM,9.2478,45.466,,,,,
4064,02/09/22 09:00:00 PM,9.2512,45.466,,,,,
4065,02/09/22 09:15:00 PM,9.2527,45.286,,,,,
4066,02/09/22 09:30:00 PM,9.2544,45.286,,,,,
4067,02/09/22 09:45:00 PM,9.2576,45.104,,,,,
4068,02/09/22 10:00:00 PM,9.2595,45.104,,,,,
4069,02/09/22 10:15:00 PM,9.2595,45.104,,,,,
4070,02/09/22 10:30:00 PM,9.2591,44.922,,,,,
4071,02/09/22 10:45:00 PM,9.2608,44.922,,,,,
4072,02/09/22 11:00:00 PM,9.2591,44.922,,,,,
4073,02/09/22 11:15:00 PM,9.2556,44.922,,,,,
4074,02/09/22 11:30:00 PM,9.2534,44.742,,,,,
4075,02/09/22 11:45:00 PM,9.2551,44.742,,,,,
4076,02/10/22 12:00:00 AM,9.2517,44.742,,,,,
4077,02/10/22 12:15:00 AM,9.2495,44.560,,,,,
4078,02/10/22 12:30:00 AM,9.2459,44.560,,,,,
4079,02/10/22 12:45:00 AM,9.2438,44.379,,,,,
4080,02/10/22 01:00:00 AM,9.2419,44.379,,,,,
4081,02/10/22 01:15:00 AM,9.2399,44.195,,,,,
4082,02/10/22 01:30:00 AM,9.2412,44.013,,,,,
4083,02/10/22 01:45:00 AM,9.2360,44.013,,,,,
4084,02/10/22 02:00:00 AM,9.2373,43.831,,,,,
4085,02/10/22 02:15:00 AM,9.2338,43.831,,,,,
4086,02/10/22 02:30:00 AM,9.2334,43.648,,,,,
4087,02/10/22 02:45:00 AM,9.2317,43.648,,,,,
4088,02/10/22 03:00:00 AM,9.2299,43.648,,,,,
4089,02/10/22 03:15:00 AM,9.2277,43.466,,,,,
4090,02/10/22 03:30:00 AM,9.2314,43.466,,,,,
4091,02/10/22 03:45:00 AM,9.2292,43.282,,,,,
4092,02/10/22 04:00:00 AM,9.2309,43.282,,,,,
4093,02/10/22 04:15:00 AM,9.2306,43.099,,,,,
4094,02/10/22 04:30:00 AM,9.2288,43.099,,,,,
4095,02/10/22 04:45:00 AM,9.2306,43.099,,,,,
4096,02/10/22 05:00:00 AM,9.2337,42.915,,,,,
4097,02/10/22 05:15:00 AM,9.2337,42.915,,,,,
4098,02/10/22 05:30:00 AM,9.2356,42.915,,,,,
4099,02/10/22 05:45:00 AM,9.2356,42.915,,,,,
4100,02/10/22 06:00:00 AM,9.2356,42.915,,,,,
4101,02/10/22 06:15:00 AM,9.2376,43.099,,,,,
4102,02/10/22 06:30:00 AM,9.2395,43.099,,,,,
4103,02/10/22 06:45:00 AM,9.2395,43.099,,,,,
4104,02/10/22 07:00:00 AM,9.2412,43.099,,,,,
4105,02/10/22 07:15:00 AM,9.2430,43.099,,,,,
4106,02/10/22 07:30:00 AM,9.2447,43.099,,,,,
4107,02/10/22 07:45:00 AM,9.2466,43.099,,,,,
4108,02/10/22 08:00:00 AM,9.2522,43.282,,,,,
4109,02/10/22 08:15:00 AM,9.2505,43.282,,,,,
4110,02/10/22 08:30:00 AM,9.2540,43.282,,,,,
4111,02/10/22 08:45:00 AM,9.2557,43.282,,,,,
4112,02/10/22 09:00:00 AM,9.2562,43.466,,,,,
4113,02/10/22 09:15:00 AM,9.2562,43.466,,,,,
4114,02/10/22 09:30:00 AM,9.2601,43.648,,,,,
4115,02/10/22 09:45:00 AM,9.2583,43.648,,,,,
4116,02/10/22 10:00:00 AM,9.2586,43.831,,,,,
4117,02/10/22 10:15:00 AM,9.2572,44.013,,,,,
4118,02/10/22 10:30:00 AM,9.2572,44.013,,,,,
4119,02/10/22 10:45:00 AM,9.2576,44.195,,,,,
4120,02/10/22 11:00:00 AM,9.2580,44.379,,,,,
4121,02/10/22 11:15:00 AM,9.2580,44.379,,,,,
4122,02/10/22 11:30:00 AM,9.2566,44.560,,,,,
4123,02/10/22 11:45:00 AM,9.2551,44.742,,,,,
4124,02/10/22 12:00:00 PM,9.2537,44.922,,,,,
4125,02/10/22 12:15:00 PM,9.2505,45.104,,,,,
4126,02/10/22 12:30:00 PM,9.2527,45.286,,,,,
4127,02/10/22 12:45:00 PM,9.2478,45.466,,,,,
4128,02/10/22 01:00:00 PM,9.2480,45.648,,,,,
4129,02/10/22 01:15:00 PM,9.2467,45.828,,,,,
4130,02/10/22 01:30:00 PM,9.2435,46.008,,,,,
4131,02/10/22 01:45:00 PM,9.2417,46.008,,,,,
4132,02/10/22 02:00:00 PM,9.2385,46.188,,,,,
4133,02/10/22 02:15:00 PM,9.2372,46.369,,,,,
4134,02/10/22 02:30:00 PM,9.2357,46.548,,,,,
4135,02/10/22 02:45:00 PM,9.2343,46.728,,,,,
4136,02/10/22 03:00:00 PM,9.2306,46.728,,,,,
4137,02/10/22 03:15:00 PM,9.2257,46.908,,,,,
4138,02/10/22 03:30:00 PM,9.2257,46.908,,,,,
4139,02/10/22 03:45:00 PM,9.2222,46.908,,,,,
4140,02/10/22 04:00:00 PM,9.2222,46.908,,,,,
4141,02/10/22 04:15:00 PM,9.2225,47.088,,,,,
4142,02/10/22 04:30:00 PM,9.2190,47.088,,,,,
4143,02/10/22 04:45:00 PM,9.2222,46.908,,,,,
4144,02/10/22 05:00:00 PM,9.2186,46.908,,,,,
4145,02/10/22 05:15:00 PM,9.2169,46.908,,,,,
4146,02/10/22 05:30:00 PM,9.2218,46.728,,,,,
4147,02/10/22 05:45:00 PM,9.2183,46.728,,,,,
4148,02/10/22 06:00:00 PM,9.2232,46.548,,,,,
4149,02/10/22 06:15:00 PM,9.2215,46.548,,,,,
4150,02/10/22 06:30:00 PM,9.2264,46.369,,,,,
4151,02/10/22 06:45:00 PM,9.2282,46.369,,,,,
4152,02/10/22 07:00:00 PM,9.2243,46.188,,,,,
4153,02/10/22 07:15:00 PM,9.2274,46.008,,,,,
4154,02/10/22 07:30:00 PM,9.2293,46.008,,,,,
4155,02/10/22 07:45:00 PM,9.2343,45.828,,,,,
4156,02/10/22 08:00:00 PM,9.2360,45.828,,,,,
4157,02/10/22 08:15:00 PM,9.2392,45.648,,,,,
4158,02/10/22 08:30:00 PM,9.2409,45.648,,,,,
4159,02/10/22 08:45:00 PM,9.2424,45.466,,,,,
4160,02/10/22 09:00:00 PM,9.2460,45.466,,,,,
4161,02/10/22 09:15:00 PM,9.2460,45.466,,,,,
4162,02/10/22 09:30:00 PM,9.2456,45.286,,,,,
4163,02/10/22 09:45:00 PM,9.2473,45.286,,,,,
4164,02/10/22 10:00:00 PM,9.2473,45.286,,,,,
4165,02/10/22 10:15:00 PM,9.2488,45.104,,,,,
4166,02/10/22 10:30:00 PM,9.2470,45.104,,,,,
4167,02/10/22 10:45:00 PM,9.2488,45.104,,,,,
4168,02/10/22 11:00:00 PM,9.2466,44.922,,,,,
4169,02/10/22 11:15:00 PM,9.2485,44.922,,,,,
4170,02/10/22 11:30:00 PM,9.2466,44.922,,,,,
4171,02/10/22 11:45:00 PM,9.2485,44.922,,,,,
4172,02/11/22 12:00:00 AM,9.2480,44.742,,,,,
4173,02/11/22 12:15:00 AM,9.2446,44.742,,,,,
4174,02/11/22 12:30:00 AM,9.2409,44.742,,,,,
4175,02/11/22 12:45:00 AM,9.2375,44.742,,,,,
4176,02/11/22 01:00:00 AM,9.2353,44.560,,,,,
4177,02/11/22 01:15:00 AM,9.2335,44.560,,,,,
4178,02/11/22 01:30:00 AM,9.2317,44.560,,,,,
4179,02/11/22 01:45:00 AM,9.2299,44.560,,,,,
4180,02/11/22 02:00:00 AM,9.2282,44.560,,,,,
4181,02/11/22 02:15:00 AM,9.2282,44.560,,,,,
4182,02/11/22 02:30:00 AM,9.2243,44.379,,,,,
4183,02/11/22 02:45:00 AM,9.2243,44.379,,,,,
4184,02/11/22 03:00:00 AM,9.2243,44.379,,,,,
4185,02/11/22 03:15:00 AM,9.2208,44.379,,,,,
4186,02/11/22 03:30:00 AM,9.2208,44.379,,,,,
4187,02/11/22 03:45:00 AM,9.2208,44.379,,,,,
4188,02/11/22 04:00:00 AM,9.2208,44.379,,,,,
4189,02/11/22 04:15:00 AM,9.2186,44.195,,,,,
4190,02/11/22 04:30:00 AM,9.2221,44.195,,,,,
4191,02/11/22 04:45:00 AM,9.2218,44.013,,,,,
4192,02/11/22 05:00:00 AM,9.2231,43.831,,,,,
4193,02/11/22 05:15:00 AM,9.2231,43.831,,,,,
4194,02/11/22 05:30:00 AM,9.2263,43.648,,,,,
4195,02/11/22 05:45:00 AM,9.2260,43.466,,,,,
4196,02/11/22 06:00:00 AM,9.2295,43.466,,,,,
4197,02/11/22 06:15:00 AM,9.2292,43.282,,,,,
4198,02/11/22 06:30:00 AM,9.2306,43.099,,,,,
4199,02/11/22 06:45:00 AM,9.2288,43.099,,,,,
4200,02/11/22 07:00:00 AM,9.2306,43.099,,,,,
4201,02/11/22 07:15:00 AM,9.2356,42.915,,,,,
4202,02/11/22 07:30:00 AM,9.2373,42.915,,,,,
4203,02/11/22 07:45:00 AM,9.2390,42.915,,,,,
4204,02/11/22 08:00:00 AM,9.2408,42.915,,,,,
4205,02/11/22 08:15:00 AM,9.2444,42.915,,,,,
4206,02/11/22 08:30:00 AM,9.2501,43.099,,,,,
4207,02/11/22 08:45:00 AM,9.2483,43.099,,,,,
4208,02/11/22 09:00:00 AM,9.2505,43.282,,,,,
4209,02/11/22 09:15:00 AM,9.2505,43.282,,,,,
4210,02/11/22 09:30:00 AM,9.2525,43.466,,,,,
4211,02/11/22 09:45:00 AM,9.2525,43.466,,,,,
4212,02/11/22 10:00:00 AM,9.2530,43.648,,,,,
4213,02/11/22 10:15:00 AM,9.2533,43.831,,,,,
4214,02/11/22 10:30:00 AM,9.2520,44.013,,,,,
4215,02/11/22 10:45:00 AM,9.2502,44.013,,,,,
4216,02/11/22 11:00:00 AM,9.2488,44.195,,,,,
4217,02/11/22 11:15:00 AM,9.2473,44.379,,,,,
4218,02/11/22 11:30:00 AM,9.2495,44.560,,,,,
4219,02/11/22 11:45:00 AM,9.2498,44.742,,,,,
4220,02/11/22 12:00:00 PM,9.2466,44.922,,,,,
4221,02/11/22 12:15:00 PM,9.2434,45.104,,,,,
4222,02/11/22 12:30:00 PM,9.2456,45.286,,,,,
4223,02/11/22 12:45:00 PM,9.2441,45.466,,,,,
4224,02/11/22 01:00:00 PM,9.2406,45.466,,,,,
4225,02/11/22 01:15:00 PM,9.2392,45.648,,,,,
4226,02/11/22 01:30:00 PM,9.2360,45.828,,,,,
4227,02/11/22 01:45:00 PM,9.2328,46.008,,,,,
4228,02/11/22 02:00:00 PM,9.2332,46.188,,,,,
4229,02/11/22 02:15:00 PM,9.2286,46.548,,,,,
4230,02/11/22 02:30:00 PM,9.2254,46.728,,,,,
4231,02/11/22 02:45:00 PM,9.2240,46.908,,,,,
4232,02/11/22 03:00:00 PM,9.2208,47.088,,,,,
4233,02/11/22 03:15:00 PM,9.2211,47.266,,,,,
4234,02/11/22 03:30:00 PM,9.2176,47.266,,,,,
4235,02/11/22 03:45:00 PM,9.2158,47.266,,,,,
4236,02/11/22 04:00:00 PM,9.2176,47.266,,,,,
4237,02/11/22 04:15:00 PM,9.2171,47.088,,,,,
4238,02/11/22 04:30:00 PM,9.2190,47.088,,,,,
4239,02/11/22 04:45:00 PM,9.2169,46.908,,,,,
4240,02/11/22 05:00:00 PM,9.2203,46.908,,,,,
4241,02/11/22 05:15:00 PM,9.2218,46.728,,,,,
4242,02/11/22 05:30:00 PM,9.2254,46.728,,,,,
4243,02/11/22 05:45:00 PM,9.2250,46.548,,,,,
4244,02/11/22 06:00:00 PM,9.2250,46.548,,,,,
4245,02/11/22 06:15:00 PM,9.2247,46.369,,,,,
4246,02/11/22 06:30:00 PM,9.2261,46.188,,,,,
4247,02/11/22 06:45:00 PM,9.2314,46.188,,,,,
4248,02/11/22 07:00:00 PM,9.2311,46.008,,,,,
4249,02/11/22 07:15:00 PM,9.2293,46.008,,,,,
4250,02/11/22 07:30:00 PM,9.2328,46.008,,,,,
4251,02/11/22 07:45:00 PM,9.2325,45.828,,,,,
4252,02/11/22 08:00:00 PM,9.2360,45.828,,,,,
4253,02/11/22 08:15:00 PM,9.2375,45.648,,,,,
4254,02/11/22 08:30:00 PM,9.2392,45.648,,,,,
4255,02/11/22 08:45:00 PM,9.2428,45.648,,,,,
4256,02/11/22 09:00:00 PM,9.2441,45.466,,,,,
4257,02/11/22 09:15:00 PM,9.2441,45.466,,,,,
4258,02/11/22 09:30:00 PM,9.2478,45.466,,,,,
4259,02/11/22 09:45:00 PM,9.2512,45.466,,,,,
4260,02/11/22 10:00:00 PM,9.2492,45.286,,,,,
4261,02/11/22 10:15:00 PM,9.2509,45.286,,,,,
4262,02/11/22 10:30:00 PM,9.2527,45.286,,,,,
4263,02/11/22 10:45:00 PM,9.2492,45.286,,,,,
4264,02/11/22 11:00:00 PM,9.2612,45.104,,,,,
4265,02/11/22 11:15:00 PM,9.2755,45.104,,,,,
4266,02/11/22 11:30:00 PM,9.2897,45.104,,,,,
4267,02/11/22 11:45:00 PM,9.2949,45.104,,,,,
4268,02/12/22 12:00:00 AM,9.2981,44.922,,,,,
4269,02/12/22 12:15:00 AM,9.3052,44.922,,,,,
4270,02/12/22 12:30:00 AM,9.2963,44.922,,,,,
4271,02/12/22 12:45:00 AM,9.2910,44.922,,,,,
4272,02/12/22 01:00:00 AM,9.2871,44.742,,,,,
4273,02/12/22 01:15:00 AM,9.2818,44.742,,,,,
4274,02/12/22 01:30:00 AM,9.2711,44.742,,,,,
4275,02/12/22 01:45:00 AM,9.2640,44.742,,,,,
4276,02/12/22 02:00:00 AM,9.2605,44.742,,,,,
4277,02/12/22 02:15:00 AM,9.2569,44.742,,,,,
4278,02/12/22 02:30:00 AM,9.2551,44.742,,,,,
4279,02/12/22 02:45:00 AM,9.2517,44.742,,,,,
4280,02/12/22 03:00:00 AM,9.2480,44.742,,,,,
4281,02/12/22 03:15:00 AM,9.2446,44.742,,,,,
4282,02/12/22 03:30:00 AM,9.2427,44.742,,,,,
4283,02/12/22 03:45:00 AM,9.2409,44.742,,,,,
4284,02/12/22 04:00:00 AM,9.2409,44.742,,,,,
4285,02/12/22 04:15:00 AM,9.2388,44.560,,,,,
4286,02/12/22 04:30:00 AM,9.2406,44.560,,,,,
4287,02/12/22 04:45:00 AM,9.2388,44.560,,,,,
4288,02/12/22 05:00:00 AM,9.2406,44.560,,,,,
