"Título de trazado: LUXabajo_04"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °F (LGR S/N: 10801154, SEN S/N: 10801154, LBL: Blue)","Intensidad, lum/ft² (LGR S/N: 10801154, SEN S/N: 10801154)","Batería mala (LGR S/N: 10801154)","Acoplador adjunto (LGR S/N: 10801154)","Acoplador separado (LGR S/N: 10801154)","Host conectado (LGR S/N: 10801154)","Parado (LGR S/N: 10801154)","Final de archivo (LGR S/N: 10801154)"
12852,12/08/21 08:00:00 AM,45.286,2.0,,,,,,
12853,12/08/21 08:15:00 AM,45.286,2.0,,,,,,
12854,12/08/21 08:30:00 AM,45.466,4.0,,,,,,
12855,12/08/21 08:45:00 AM,45.648,5.0,,,,,,
12856,12/08/21 09:00:00 AM,45.648,4.0,,,,,,
12857,12/08/21 09:15:00 AM,45.828,6.0,,,,,,
12858,12/08/21 09:30:00 AM,45.828,4.0,,,,,,
12859,12/08/21 09:45:00 AM,46.008,5.0,,,,,,
12860,12/08/21 10:00:00 AM,46.008,6.0,,,,,,
12861,12/08/21 10:15:00 AM,46.188,8.0,,,,,,
12862,12/08/21 10:30:00 AM,46.369,8.0,,,,,,
12863,12/08/21 10:45:00 AM,46.369,10.0,,,,,,
12864,12/08/21 11:00:00 AM,46.548,6.0,,,,,,
12865,12/08/21 11:15:00 AM,46.548,7.0,,,,,,
12866,12/08/21 11:30:00 AM,46.728,9.0,,,,,,
12867,12/08/21 11:45:00 AM,46.728,6.0,,,,,,
12868,12/08/21 12:00:00 PM,46.908,4.0,,,,,,
12869,12/08/21 12:15:00 PM,46.908,4.0,,,,,,
12870,12/08/21 12:30:00 PM,46.908,5.0,,,,,,
12871,12/08/21 12:45:00 PM,46.908,11.0,,,,,,
12872,12/08/21 01:00:00 PM,47.088,8.0,,,,,,
12873,12/08/21 01:15:00 PM,47.624,12.0,,,,,,
12874,12/08/21 01:30:00 PM,47.624,18.0,,,,,,
12875,12/08/21 01:45:00 PM,47.982,12.0,,,,,,
12876,12/08/21 02:00:00 PM,48.517,7.0,,,,,,
12877,12/08/21 02:15:00 PM,48.517,9.0,,,,,,
12878,12/08/21 02:30:00 PM,48.695,11.0,,,,,,
12879,12/08/21 02:45:00 PM,48.695,8.0,,,,,,
12880,12/08/21 03:00:00 PM,48.695,2.0,,,,,,
12881,12/08/21 03:15:00 PM,48.695,3.0,,,,,,
12882,12/08/21 03:30:00 PM,48.695,10.0,,,,,,
12883,12/08/21 03:45:00 PM,48.695,1.0,,,,,,
12884,12/08/21 04:00:00 PM,48.695,4.0,,,,,,
12885,12/08/21 04:15:00 PM,48.695,3.0,,,,,,
12886,12/08/21 04:30:00 PM,48.517,2.0,,,,,,
12887,12/08/21 04:45:00 PM,48.517,2.0,,,,,,
12888,12/08/21 05:00:00 PM,48.339,0.0,,,,,,
12889,12/08/21 05:15:00 PM,48.339,1.0,,,,,,
12890,12/08/21 05:30:00 PM,48.160,0.0,,,,,,
12891,12/08/21 05:45:00 PM,47.982,0.0,,,,,,
12892,12/08/21 06:00:00 PM,47.802,0.0,,,,,,
12893,12/08/21 06:15:00 PM,47.624,0.0,,,,,,
12894,12/08/21 06:30:00 PM,47.624,0.0,,,,,,
12895,12/08/21 06:45:00 PM,47.446,0.0,,,,,,
12896,12/08/21 07:00:00 PM,47.266,0.0,,,,,,
12897,12/08/21 07:15:00 PM,47.088,0.0,,,,,,
12898,12/08/21 07:30:00 PM,47.088,0.0,,,,,,
12899,12/08/21 07:45:00 PM,46.908,0.0,,,,,,
12900,12/08/21 08:00:00 PM,46.728,0.0,,,,,,
12901,12/08/21 08:15:00 PM,46.728,0.0,,,,,,
12902,12/08/21 08:30:00 PM,46.548,0.0,,,,,,
12903,12/08/21 08:45:00 PM,46.548,0.0,,,,,,
12904,12/08/21 09:00:00 PM,46.548,0.0,,,,,,
12905,12/08/21 09:15:00 PM,46.369,0.0,,,,,,
12906,12/08/21 09:30:00 PM,46.369,0.0,,,,,,
12907,12/08/21 09:45:00 PM,46.188,0.0,,,,,,
12908,12/08/21 10:00:00 PM,46.008,0.0,,,,,,
12909,12/08/21 10:15:00 PM,46.008,0.0,,,,,,
12910,12/08/21 10:30:00 PM,45.648,0.0,,,,,,
12911,12/08/21 10:45:00 PM,45.648,0.0,,,,,,
12912,12/08/21 11:00:00 PM,45.466,0.0,,,,,,
12913,12/08/21 11:15:00 PM,45.286,0.0,,,,,,
12914,12/08/21 11:30:00 PM,45.286,0.0,,,,,,
12915,12/08/21 11:45:00 PM,45.286,0.0,,,,,,
12916,12/09/21 12:00:00 AM,45.104,0.0,,,,,,
12917,12/09/21 12:15:00 AM,45.286,0.0,,,,,,
12918,12/09/21 12:30:00 AM,45.286,0.0,,,,,,
12919,12/09/21 12:45:00 AM,45.286,0.0,,,,,,
12920,12/09/21 01:00:00 AM,45.286,0.0,,,,,,
12921,12/09/21 01:15:00 AM,45.286,0.0,,,,,,
12922,12/09/21 01:30:00 AM,45.466,0.0,,,,,,
12923,12/09/21 01:45:00 AM,45.466,0.0,,,,,,
12924,12/09/21 02:00:00 AM,45.466,0.0,,,,,,
12925,12/09/21 02:15:00 AM,45.466,0.0,,,,,,
12926,12/09/21 02:30:00 AM,45.466,0.0,,,,,,
12927,12/09/21 02:45:00 AM,45.466,0.0,,,,,,
12928,12/09/21 03:00:00 AM,45.466,0.0,,,,,,
12929,12/09/21 03:15:00 AM,45.466,0.0,,,,,,
12930,12/09/21 03:30:00 AM,45.466,0.0,,,,,,
12931,12/09/21 03:45:00 AM,45.466,0.0,,,,,,
12932,12/09/21 04:00:00 AM,45.466,0.0,,,,,,
12933,12/09/21 04:15:00 AM,45.466,0.0,,,,,,
12934,12/09/21 04:30:00 AM,45.466,0.0,,,,,,
12935,12/09/21 04:45:00 AM,45.286,0.0,,,,,,
12936,12/09/21 05:00:00 AM,45.286,0.0,,,,,,
12937,12/09/21 05:15:00 AM,45.286,0.0,,,,,,
12938,12/09/21 05:30:00 AM,45.286,0.0,,,,,,
12939,12/09/21 05:45:00 AM,45.286,0.0,,,,,,
12940,12/09/21 06:00:00 AM,45.286,0.0,,,,,,
12941,12/09/21 06:15:00 AM,45.286,0.0,,,,,,
12942,12/09/21 06:30:00 AM,45.286,0.0,,,,,,
12943,12/09/21 06:45:00 AM,45.286,0.0,,,,,,
12944,12/09/21 07:00:00 AM,45.286,0.0,,,,,,
12945,12/09/21 07:15:00 AM,45.286,0.0,,,,,,
12946,12/09/21 07:30:00 AM,45.286,0.0,,,,,,
12947,12/09/21 07:45:00 AM,45.286,2.0,,,,,,
12948,12/09/21 08:00:00 AM,45.286,2.0,,,,,,
12949,12/09/21 08:15:00 AM,45.466,2.0,,,,,,
12950,12/09/21 08:30:00 AM,45.466,3.0,,,,,,
12951,12/09/21 08:45:00 AM,45.828,8.0,,,,,,
12952,12/09/21 09:00:00 AM,45.828,1.0,,,,,,
12953,12/09/21 09:15:00 AM,46.008,6.0,,,,,,
12954,12/09/21 09:30:00 AM,46.188,6.0,,,,,,
12955,12/09/21 09:45:00 AM,46.369,6.0,,,,,,
12956,12/09/21 10:00:00 AM,46.548,10.0,,,,,,
12957,12/09/21 10:15:00 AM,46.728,4.0,,,,,,
12958,12/09/21 10:30:00 AM,46.908,6.0,,,,,,
12959,12/09/21 10:45:00 AM,47.088,12.0,,,,,,
12960,12/09/21 11:00:00 AM,47.266,8.0,,,,,,
12961,12/09/21 11:15:00 AM,47.446,8.0,,,,,,
12962,12/09/21 11:30:00 AM,47.802,25.0,,,,,,
12963,12/09/21 11:45:00 AM,48.160,6.0,,,,,,
12964,12/09/21 12:00:00 PM,48.339,16.0,,,,,,
12965,12/09/21 12:15:00 PM,48.517,17.0,,,,,,
12966,12/09/21 12:30:00 PM,48.871,11.0,,,,,,
12967,12/09/21 12:45:00 PM,49.050,16.0,,,,,,
12968,12/09/21 01:00:00 PM,49.582,27.0,,,,,,
12969,12/09/21 01:15:00 PM,50.290,19.0,,,,,,
12970,12/09/21 01:30:00 PM,50.819,56.0,,,,,,
12971,12/09/21 01:45:00 PM,51.346,20.0,,,,,,
12972,12/09/21 02:00:00 PM,52.050,20.0,,,,,,
12973,12/09/21 02:15:00 PM,52.576,14.0,,,,,,
12974,12/09/21 02:30:00 PM,52.576,4.0,,,,,,
12975,12/09/21 02:45:00 PM,52.401,10.0,,,,,,
12976,12/09/21 03:00:00 PM,52.576,8.0,,,,,,
12977,12/09/21 03:15:00 PM,52.225,5.0,,,,,,
12978,12/09/21 03:30:00 PM,51.874,1.0,,,,,,
12979,12/09/21 03:45:00 PM,51.346,2.0,,,,,,
12980,12/09/21 04:00:00 PM,50.995,2.0,,,,,,
12981,12/09/21 04:15:00 PM,50.643,1.0,,,,,,
12982,12/09/21 04:30:00 PM,50.290,1.0,,,,,,
12983,12/09/21 04:45:00 PM,50.113,0.0,,,,,,
12984,12/09/21 05:00:00 PM,49.759,0.0,,,,,,
12985,12/09/21 05:15:00 PM,49.582,0.0,,,,,,
12986,12/09/21 05:30:00 PM,49.228,0.0,,,,,,
12987,12/09/21 05:45:00 PM,49.050,0.0,,,,,,
12988,12/09/21 06:00:00 PM,48.871,0.0,,,,,,
12989,12/09/21 06:15:00 PM,48.517,0.0,,,,,,
12990,12/09/21 06:30:00 PM,48.339,0.0,,,,,,
12991,12/09/21 06:45:00 PM,48.160,0.0,,,,,,
12992,12/09/21 07:00:00 PM,47.982,0.0,,,,,,
12993,12/09/21 07:15:00 PM,47.802,0.0,,,,,,
12994,12/09/21 07:30:00 PM,47.624,0.0,,,,,,
12995,12/09/21 07:45:00 PM,47.266,0.0,,,,,,
12996,12/09/21 08:00:00 PM,47.088,0.0,,,,,,
12997,12/09/21 08:15:00 PM,46.908,0.0,,,,,,
12998,12/09/21 08:30:00 PM,46.728,0.0,,,,,,
12999,12/09/21 08:45:00 PM,46.548,0.0,,,,,,
13000,12/09/21 09:00:00 PM,46.369,0.0,,,,,,
13001,12/09/21 09:15:00 PM,46.188,0.0,,,,,,
13002,12/09/21 09:30:00 PM,46.008,0.0,,,,,,
13003,12/09/21 09:45:00 PM,45.828,0.0,,,,,,
13004,12/09/21 10:00:00 PM,45.648,0.0,,,,,,
13005,12/09/21 10:15:00 PM,45.466,0.0,,,,,,
13006,12/09/21 10:30:00 PM,45.286,0.0,,,,,,
13007,12/09/21 10:45:00 PM,45.104,0.0,,,,,,
13008,12/09/21 11:00:00 PM,45.104,0.0,,,,,,
13009,12/09/21 11:15:00 PM,44.922,0.0,,,,,,
13010,12/09/21 11:30:00 PM,44.742,0.0,,,,,,
13011,12/09/21 11:45:00 PM,44.560,0.0,,,,,,
13012,12/10/21 12:00:00 AM,44.560,0.0,,,,,,
13013,12/10/21 12:15:00 AM,44.379,0.0,,,,,,
13014,12/10/21 12:30:00 AM,44.379,0.0,,,,,,
13015,12/10/21 12:45:00 AM,44.195,0.0,,,,,,
13016,12/10/21 01:00:00 AM,44.195,0.0,,,,,,
13017,12/10/21 01:15:00 AM,44.013,0.0,,,,,,
13018,12/10/21 01:30:00 AM,44.013,0.0,,,,,,
13019,12/10/21 01:45:00 AM,44.013,0.0,,,,,,
13020,12/10/21 02:00:00 AM,44.013,0.0,,,,,,
13021,12/10/21 02:15:00 AM,43.831,0.0,,,,,,
13022,12/10/21 02:30:00 AM,43.648,0.0,,,,,,
13023,12/10/21 02:45:00 AM,43.648,0.0,,,,,,
13024,12/10/21 03:00:00 AM,43.648,0.0,,,,,,
13025,12/10/21 03:15:00 AM,43.648,0.0,,,,,,
13026,12/10/21 03:30:00 AM,43.648,0.0,,,,,,
13027,12/10/21 03:45:00 AM,43.831,0.0,,,,,,
13028,12/10/21 04:00:00 AM,43.831,0.0,,,,,,
13029,12/10/21 04:15:00 AM,44.013,0.0,,,,,,
13030,12/10/21 04:30:00 AM,44.013,0.0,,,,,,
13031,12/10/21 04:45:00 AM,44.195,0.0,,,,,,
13032,12/10/21 05:00:00 AM,44.379,0.0,,,,,,
13033,12/10/21 05:15:00 AM,44.379,0.0,,,,,,
13034,12/10/21 05:30:00 AM,44.379,0.0,,,,,,
13035,12/10/21 05:45:00 AM,44.560,0.0,,,,,,
13036,12/10/21 06:00:00 AM,44.560,0.0,,,,,,
13037,12/10/21 06:15:00 AM,44.560,0.0,,,,,,
13038,12/10/21 06:30:00 AM,44.742,0.0,,,,,,
13039,12/10/21 06:45:00 AM,44.742,0.0,,,,,,
13040,12/10/21 07:00:00 AM,44.742,0.0,,,,,,
13041,12/10/21 07:15:00 AM,44.922,0.0,,,,,,
13042,12/10/21 07:30:00 AM,44.922,0.0,,,,,,
13043,12/10/21 07:45:00 AM,45.104,1.0,,,,,,
13044,12/10/21 08:00:00 AM,45.104,1.0,,,,,,
13045,12/10/21 08:15:00 AM,45.286,2.0,,,,,,
13046,12/10/21 08:30:00 AM,45.286,4.0,,,,,,
13047,12/10/21 08:45:00 AM,45.466,2.0,,,,,,
13048,12/10/21 09:00:00 AM,45.648,5.0,,,,,,
13049,12/10/21 09:15:00 AM,45.648,4.0,,,,,,
13050,12/10/21 09:30:00 AM,45.828,4.0,,,,,,
13051,12/10/21 09:45:00 AM,46.008,5.0,,,,,,
13052,12/10/21 10:00:00 AM,46.188,3.0,,,,,,
13053,12/10/21 10:15:00 AM,46.188,8.0,,,,,,
13054,12/10/21 10:30:00 AM,46.369,8.0,,,,,,
13055,12/10/21 10:45:00 AM,46.548,10.0,,,,,,
13056,12/10/21 11:00:00 AM,46.548,5.0,,,,,,
13057,12/10/21 11:15:00 AM,46.728,4.0,,,,,,
13058,12/10/21 11:30:00 AM,46.908,5.0,,,,,,
13059,12/10/21 11:45:00 AM,47.088,7.0,,,,,,
13060,12/10/21 12:00:00 PM,47.088,4.0,,,,,,
13061,12/10/21 12:15:00 PM,47.266,14.0,,,,,,
13062,12/10/21 12:30:00 PM,47.624,20.0,,,,,,
13063,12/10/21 12:45:00 PM,47.802,8.0,,,,,,
13064,12/10/21 01:00:00 PM,47.982,76.0,,,,,,
13065,12/10/21 01:15:00 PM,48.517,10.0,,,,,,
13066,12/10/21 01:30:00 PM,48.339,9.0,,,,,,
13067,12/10/21 01:45:00 PM,48.695,12.0,,,,,,
13068,12/10/21 02:00:00 PM,48.695,3.0,,,,,,
13069,12/10/21 02:15:00 PM,48.871,5.0,,,,,,
13070,12/10/21 02:30:00 PM,49.050,9.0,,,,,,
13071,12/10/21 02:45:00 PM,49.228,4.0,,,,,,
13072,12/10/21 03:00:00 PM,49.228,7.0,,,,,,
13073,12/10/21 03:15:00 PM,49.404,1.0,,,,,,
13074,12/10/21 03:30:00 PM,49.228,2.0,,,,,,
13075,12/10/21 03:45:00 PM,49.228,1.0,,,,,,
13076,12/10/21 04:00:00 PM,49.050,0.0,,,,,,
13077,12/10/21 04:15:00 PM,48.871,0.0,,,,,,
13078,12/10/21 04:30:00 PM,48.695,0.0,,,,,,
13079,12/10/21 04:45:00 PM,48.517,0.0,,,,,,
13080,12/10/21 05:00:00 PM,48.339,0.0,,,,,,
13081,12/10/21 05:15:00 PM,48.160,0.0,,,,,,
13082,12/10/21 05:30:00 PM,47.982,0.0,,,,,,
13083,12/10/21 05:45:00 PM,47.802,0.0,,,,,,
13084,12/10/21 06:00:00 PM,47.624,0.0,,,,,,
13085,12/10/21 06:15:00 PM,47.624,0.0,,,,,,
13086,12/10/21 06:30:00 PM,47.446,0.0,,,,,,
13087,12/10/21 06:45:00 PM,47.266,0.0,,,,,,
13088,12/10/21 07:00:00 PM,47.088,0.0,,,,,,
13089,12/10/21 07:15:00 PM,46.908,0.0,,,,,,
13090,12/10/21 07:30:00 PM,46.908,0.0,,,,,,
13091,12/10/21 07:45:00 PM,46.728,0.0,,,,,,
13092,12/10/21 08:00:00 PM,46.728,0.0,,,,,,
13093,12/10/21 08:15:00 PM,46.548,0.0,,,,,,
13094,12/10/21 08:30:00 PM,46.548,0.0,,,,,,
13095,12/10/21 08:45:00 PM,46.369,0.0,,,,,,
13096,12/10/21 09:00:00 PM,46.369,0.0,,,,,,
13097,12/10/21 09:15:00 PM,46.369,0.0,,,,,,
13098,12/10/21 09:30:00 PM,46.369,0.0,,,,,,
13099,12/10/21 09:45:00 PM,46.369,0.0,,,,,,
13100,12/10/21 10:00:00 PM,46.188,0.0,,,,,,
13101,12/10/21 10:15:00 PM,46.188,0.0,,,,,,
13102,12/10/21 10:30:00 PM,46.188,0.0,,,,,,
13103,12/10/21 10:45:00 PM,46.188,0.0,,,,,,
13104,12/10/21 11:00:00 PM,46.188,0.0,,,,,,
13105,12/10/21 11:15:00 PM,46.188,0.0,,,,,,
13106,12/10/21 11:30:00 PM,46.008,0.0,,,,,,
13107,12/10/21 11:45:00 PM,46.008,0.0,,,,,,
13108,12/11/21 12:00:00 AM,46.008,0.0,,,,,,
13109,12/11/21 12:15:00 AM,46.008,0.0,,,,,,
13110,12/11/21 12:30:00 AM,46.008,0.0,,,,,,
13111,12/11/21 12:45:00 AM,46.008,0.0,,,,,,
13112,12/11/21 01:00:00 AM,46.008,0.0,,,,,,
13113,12/11/21 01:15:00 AM,46.008,0.0,,,,,,
13114,12/11/21 01:30:00 AM,45.828,0.0,,,,,,
13115,12/11/21 01:45:00 AM,45.828,0.0,,,,,,
13116,12/11/21 02:00:00 AM,45.828,0.0,,,,,,
13117,12/11/21 02:15:00 AM,45.828,0.0,,,,,,
13118,12/11/21 02:30:00 AM,45.828,0.0,,,,,,
13119,12/11/21 02:45:00 AM,45.828,0.0,,,,,,
13120,12/11/21 03:00:00 AM,45.828,0.0,,,,,,
13121,12/11/21 03:15:00 AM,45.648,0.0,,,,,,
13122,12/11/21 03:30:00 AM,45.648,0.0,,,,,,
13123,12/11/21 03:45:00 AM,45.648,0.0,,,,,,
13124,12/11/21 04:00:00 AM,45.648,0.0,,,,,,
13125,12/11/21 04:15:00 AM,45.648,0.0,,,,,,
13126,12/11/21 04:30:00 AM,45.466,0.0,,,,,,
13127,12/11/21 04:45:00 AM,45.466,0.0,,,,,,
13128,12/11/21 05:00:00 AM,45.466,0.0,,,,,,
13129,12/11/21 05:15:00 AM,45.466,0.0,,,,,,
13130,12/11/21 05:30:00 AM,45.466,0.0,,,,,,
13131,12/11/21 05:45:00 AM,45.466,0.0,,,,,,
13132,12/11/21 06:00:00 AM,45.466,0.0,,,,,,
13133,12/11/21 06:15:00 AM,45.466,0.0,,,,,,
13134,12/11/21 06:30:00 AM,45.466,0.0,,,,,,
13135,12/11/21 06:45:00 AM,45.286,0.0,,,,,,
13136,12/11/21 07:00:00 AM,45.466,0.0,,,,,,
13137,12/11/21 07:15:00 AM,45.466,1.0,,,,,,
13138,12/11/21 07:30:00 AM,45.466,0.0,,,,,,
13139,12/11/21 07:45:00 AM,45.648,1.0,,,,,,
13140,12/11/21 08:00:00 AM,45.648,1.0,,,,,,
13141,12/11/21 08:15:00 AM,45.828,2.0,,,,,,
13142,12/11/21 08:30:00 AM,45.828,4.0,,,,,,
13143,12/11/21 08:45:00 AM,46.008,7.0,,,,,,
13144,12/11/21 09:00:00 AM,46.188,5.0,,,,,,
13145,12/11/21 09:15:00 AM,46.369,6.0,,,,,,
13146,12/11/21 09:30:00 AM,46.548,6.0,,,,,,
13147,12/11/21 09:45:00 AM,46.728,8.0,,,,,,
13148,12/11/21 10:00:00 AM,46.908,5.0,,,,,,
13149,12/11/21 10:15:00 AM,47.088,8.0,,,,,,
13150,12/11/21 10:30:00 AM,47.266,9.0,,,,,,
13151,12/11/21 10:45:00 AM,47.624,8.0,,,,,,
13152,12/11/21 11:00:00 AM,47.802,6.0,,,,,,
13153,12/11/21 11:15:00 AM,47.802,6.0,,,,,,
13154,12/11/21 11:30:00 AM,47.982,6.0,,,,,,
13155,12/11/21 11:45:00 AM,47.982,4.0,,,,,,
13156,12/11/21 12:00:00 PM,47.982,0.0,,,,,,
13157,12/11/21 12:15:00 PM,47.982,0.0,,,,,,
13158,12/11/21 12:30:00 PM,47.802,0.0,,,,,,
13159,12/11/21 12:45:00 PM,47.802,0.0,,,,,,
13160,12/11/21 01:00:00 PM,47.624,2.0,,,,,,
13161,12/11/21 01:15:00 PM,47.624,4.0,,,,,,
13162,12/11/21 01:30:00 PM,47.802,7.0,,,,,,
13163,12/11/21 01:45:00 PM,47.802,5.0,,,,,,
13164,12/11/21 02:00:00 PM,47.982,1.0,,,,,,
13165,12/11/21 02:15:00 PM,47.982,0.0,,,,,,
13166,12/11/21 02:30:00 PM,48.160,1.0,,,,,,
13167,12/11/21 02:45:00 PM,47.982,0.0,,,,,,
13168,12/11/21 03:00:00 PM,47.982,0.0,,,,,,
13169,12/11/21 03:15:00 PM,47.982,0.0,,,,,,
13170,12/11/21 03:30:00 PM,47.802,0.0,,,,,,
13171,12/11/21 03:45:00 PM,47.624,0.0,,,,,,
13172,12/11/21 04:00:00 PM,47.624,0.0,,,,,,
13173,12/11/21 04:15:00 PM,47.624,0.0,,,,,,
13174,12/11/21 04:30:00 PM,47.446,0.0,,,,,,
13175,12/11/21 04:45:00 PM,47.446,0.0,,,,,,
13176,12/11/21 05:00:00 PM,47.266,0.0,,,,,,
13177,12/11/21 05:15:00 PM,47.266,0.0,,,,,,
13178,12/11/21 05:30:00 PM,47.088,0.0,,,,,,
13179,12/11/21 05:45:00 PM,47.088,0.0,,,,,,
13180,12/11/21 06:00:00 PM,46.908,0.0,,,,,,
13181,12/11/21 06:15:00 PM,46.728,0.0,,,,,,
13182,12/11/21 06:30:00 PM,46.728,0.0,,,,,,
13183,12/11/21 06:45:00 PM,46.548,0.0,,,,,,
13184,12/11/21 07:00:00 PM,46.548,0.0,,,,,,
13185,12/11/21 07:15:00 PM,46.369,0.0,,,,,,
13186,12/11/21 07:30:00 PM,46.369,0.0,,,,,,
13187,12/11/21 07:45:00 PM,46.369,0.0,,,,,,
13188,12/11/21 08:00:00 PM,46.369,0.0,,,,,,
13189,12/11/21 08:15:00 PM,46.188,0.0,,,,,,
13190,12/11/21 08:30:00 PM,46.188,0.0,,,,,,
13191,12/11/21 08:45:00 PM,46.188,0.0,,,,,,
13192,12/11/21 09:00:00 PM,46.188,0.0,,,,,,
13193,12/11/21 09:15:00 PM,46.008,0.0,,,,,,
13194,12/11/21 09:30:00 PM,46.008,0.0,,,,,,
13195,12/11/21 09:45:00 PM,46.008,0.0,,,,,,
13196,12/11/21 10:00:00 PM,46.008,0.0,,,,,,
13197,12/11/21 10:15:00 PM,46.008,0.0,,,,,,
13198,12/11/21 10:30:00 PM,46.008,0.0,,,,,,
13199,12/11/21 10:45:00 PM,46.008,0.0,,,,,,
13200,12/11/21 11:00:00 PM,46.008,0.0,,,,,,
13201,12/11/21 11:15:00 PM,45.828,0.0,,,,,,
13202,12/11/21 11:30:00 PM,45.828,0.0,,,,,,
13203,12/11/21 11:45:00 PM,45.828,0.0,,,,,,
13204,12/12/21 12:00:00 AM,45.828,0.0,,,,,,
13205,12/12/21 12:15:00 AM,45.828,0.0,,,,,,
13206,12/12/21 12:30:00 AM,45.828,0.0,,,,,,
13207,12/12/21 12:45:00 AM,45.648,0.0,,,,,,
13208,12/12/21 01:00:00 AM,45.648,0.0,,,,,,
13209,12/12/21 01:15:00 AM,45.648,0.0,,,,,,
13210,12/12/21 01:30:00 AM,45.648,0.0,,,,,,
13211,12/12/21 01:45:00 AM,45.648,0.0,,,,,,
13212,12/12/21 02:00:00 AM,45.648,0.0,,,,,,
13213,12/12/21 02:15:00 AM,45.648,0.0,,,,,,
13214,12/12/21 02:30:00 AM,45.648,0.0,,,,,,
13215,12/12/21 02:45:00 AM,45.648,0.0,,,,,,
13216,12/12/21 03:00:00 AM,45.466,0.0,,,,,,
13217,12/12/21 03:15:00 AM,45.466,0.0,,,,,,
13218,12/12/21 03:30:00 AM,45.466,0.0,,,,,,
13219,12/12/21 03:45:00 AM,45.466,0.0,,,,,,
13220,12/12/21 04:00:00 AM,45.466,0.0,,,,,,
13221,12/12/21 04:15:00 AM,45.466,0.0,,,,,,
13222,12/12/21 04:30:00 AM,45.466,0.0,,,,,,
13223,12/12/21 04:45:00 AM,45.466,0.0,,,,,,
13224,12/12/21 05:00:00 AM,45.466,0.0,,,,,,
13225,12/12/21 05:15:00 AM,45.466,0.0,,,,,,
13226,12/12/21 05:30:00 AM,45.466,0.0,,,,,,
13227,12/12/21 05:45:00 AM,45.466,0.0,,,,,,
13228,12/12/21 06:00:00 AM,45.466,0.0,,,,,,
13229,12/12/21 06:15:00 AM,45.466,0.0,,,,,,
13230,12/12/21 06:30:00 AM,45.466,0.0,,,,,,
13231,12/12/21 06:45:00 AM,45.466,0.0,,,,,,
13232,12/12/21 07:00:00 AM,45.466,0.0,,,,,,
13233,12/12/21 07:15:00 AM,45.466,0.0,,,,,,
13234,12/12/21 07:30:00 AM,45.466,0.0,,,,,,
13235,12/12/21 07:45:00 AM,45.648,2.0,,,,,,
13236,12/12/21 08:00:00 AM,45.648,2.0,,,,,,
13237,12/12/21 08:15:00 AM,45.828,3.0,,,,,,
13238,12/12/21 08:30:00 AM,46.008,6.0,,,,,,
13239,12/12/21 08:45:00 AM,46.188,6.0,,,,,,
13240,12/12/21 09:00:00 AM,46.369,4.0,,,,,,
13241,12/12/21 09:15:00 AM,46.728,9.0,,,,,,
13242,12/12/21 09:30:00 AM,47.088,11.0,,,,,,
13243,12/12/21 09:45:00 AM,47.266,6.0,,,,,,
13244,12/12/21 10:00:00 AM,47.446,4.0,,,,,,
13245,12/12/21 10:15:00 AM,47.802,4.0,,,,,,
13246,12/12/21 10:30:00 AM,47.982,4.0,,,,,,
13247,12/12/21 10:45:00 AM,47.982,6.0,,,,,,
13248,12/12/21 11:00:00 AM,48.339,7.0,,,,,,
13249,12/12/21 11:15:00 AM,48.339,14.0,,,,,,
13250,12/12/21 11:30:00 AM,48.517,7.0,,,,,,
13251,12/12/21 11:45:00 AM,48.695,7.0,,,,,,
13252,12/12/21 12:00:00 PM,48.871,11.0,,,,,,
13253,12/12/21 12:15:00 PM,49.050,6.0,,,,,,
13254,12/12/21 12:30:00 PM,49.050,4.0,,,,,,
13255,12/12/21 12:45:00 PM,49.050,6.0,,,,,,
13256,12/12/21 01:00:00 PM,49.050,2.0,,,,,,
13257,12/12/21 01:15:00 PM,49.050,5.0,,,,,,
13258,12/12/21 01:30:00 PM,48.871,1.0,,,,,,
13259,12/12/21 01:45:00 PM,48.695,2.0,,,,,,
13260,12/12/21 02:00:00 PM,48.695,2.0,,,,,,
13261,12/12/21 02:15:00 PM,48.695,1.0,,,,,,
13262,12/12/21 02:30:00 PM,48.517,1.0,,,,,,
13263,12/12/21 02:45:00 PM,48.517,3.0,,,,,,
13264,12/12/21 03:00:00 PM,48.339,2.0,,,,,,
13265,12/12/21 03:15:00 PM,48.339,2.0,,,,,,
13266,12/12/21 03:30:00 PM,48.339,0.0,,,,,,
13267,12/12/21 03:45:00 PM,48.160,1.0,,,,,,
13268,12/12/21 04:00:00 PM,47.982,1.0,,,,,,
13269,12/12/21 04:15:00 PM,47.982,0.0,,,,,,
13270,12/12/21 04:30:00 PM,47.802,0.0,,,,,,
13271,12/12/21 04:45:00 PM,47.802,0.0,,,,,,
13272,12/12/21 05:00:00 PM,47.624,0.0,,,,,,
13273,12/12/21 05:15:00 PM,47.624,0.0,,,,,,
13274,12/12/21 05:30:00 PM,47.446,0.0,,,,,,
13275,12/12/21 05:45:00 PM,47.266,0.0,,,,,,
13276,12/12/21 06:00:00 PM,47.266,0.0,,,,,,
13277,12/12/21 06:15:00 PM,47.266,0.0,,,,,,
13278,12/12/21 06:30:00 PM,47.088,0.0,,,,,,
13279,12/12/21 06:45:00 PM,47.088,0.0,,,,,,
13280,12/12/21 07:00:00 PM,47.088,0.0,,,,,,
13281,12/12/21 07:15:00 PM,46.908,0.0,,,,,,
