"","name","notes","catchment_ha","lat_fit","lon_fit","x_pred","ele_fit","ele_arcpro","dist_diff","slope_mid","slope_up","x","d","w","date","VaisalaType","EOS_no","DOC","TDN","Flux_ave","adjusted_ppm","Q_m3s","WaterTemp_c","AirTemp_c","Total_hPa","v_ms","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_w_atm","KH_mol.l.atm","KH_mol.m3.atm","CO2_sat_mol.L","CO2_mol.L","CO2_umol.L","CO2_sat_percent","Flux_mol_m2_d_chamber","k_m.d_chamber","Sc_co2","k600_chamber","k600_eq1","k600_eq1_dummySlope","eD","k600_eq1_ulsethcorrection","k600_eq1_final","k.m.d_eq1","F_mol_m2_d_eq1","F_CO2_molpers_eq1","flux_sum"
"118611","GaviTrib1","",1.26054939759036,-0.329764513,-78.201917,155.6,4077.780709,4076.798828,10,0.066583295,0.118483516,110,2,9,"","","",NA,NA,0.779417670682731,2494.94129257831,0.000153930253623188,8.88146385542169,6.754,627.672114859438,0.085516807568438,418.53,0.618544536366265,0.619512377366265,0.000258879444805373,0.00154564701155445,0.0561799939092923,56.1799939092923,1.45438456324068e-05,8.6834439695045e-05,86.834439695045,597.052814570303,0.067341686746988,0.931541476732615,1102.5146277019,1.31769551928723,6.12419580474884,1.13306275896557,0.0558580500009758,27.7747117361939,27.7747117361939,26.9425008206532,1.94768938985814,1.75292045087232,21.5043878533608
"12902","GaviTrib1","",1.26750925110132,-0.329852713,-78.20194473,166,4076.911893,4076.30127,10,0.046449488,0.066583295,120,5.5,15,"","","",NA,NA,0.959735682819383,2560.61347759471,0.000167966485507246,8.99052863436123,6.75426872246696,627.614479295154,0.0203595740008784,418.53,0.618487650064317,0.619455491064317,0.000258855636181419,0.00158618607918934,0.0559954922395283,55.9954922395283,1.44947487669548e-05,8.88192702876946e-05,88.8192702876946,612.768608243734,0.0829211629955947,1.11566359660258,1095.3874139277,1.5723190104084,2.13985804147649,0.545471336713548,0.00927723644262372,15.0715646737645,2.13985804147649,2.07641490808044,0.15432854452161,0.231492816782415,21.7358806701432
"13962","GaviTrib1","",1.26961057268722,-0.329932713,-78.20199713,176.6,4076.206628,4075.822754,10,0.047939814,0.046449488,130,2,13,"","","",NA,NA,1.2025550660793,2467.8975932511,0.000182272644927536,9.14088986784141,6.75473568281938,627.541633480176,0.0701048634336678,418.53,0.618415751244934,0.619383592244934,0.000258825544368542,0.00152857527660049,0.055742355986033,55.742355986033,1.44275456324701e-05,8.52063872197136e-05,85.2063872197136,590.581304611864,0.103900757709251,1.46796352383333,1085.6553437222,2.05832276313658,3.83057303080144,0.949388572412011,0.0329695864534883,21.5834636876543,21.5834636876543,20.9528982875992,1.48302186869161,1.9279284292991,23.6638090994423
"14913","GaviTrib1","",1.27160181818182,-0.329998013,-78.20205177,186.1,4075.749462,4075.335938,10,0.047406903,0.047939814,140,1.5,33,"","","",NA,NA,1.256,2405.08699,0.000195094202898551,9.24655454545455,6.75487272727273,627.480545454545,0.0394129702825355,418.53,0.618355457363636,0.619323298363636,0.000258800309570403,0.00148952640749827,0.0555653126672107,55.5653126672107,1.43803201196503e-05,8.27660005587085e-05,82.7660005587085,575.55047363383,0.1085184,1.58685852510755,1078.88070036555,2.2171079971483,1.94481859688242,0.486833088712122,0.0183294636880265,15.1381536531688,1.94481859688242,1.88859132292873,0.129152602689782,0.426203588876281,24.0900126883186
"15732","GaviTrib1","",1.27348036363636,-0.330053913,-78.20209923,194.3,4075.566928,4074.986572,10,0.040458055,0.047406903,150,11,20,"","","",NA,NA,1.0592,2380.8854772,0.000206161231884058,9.29471090909091,6.75457454545455,627.434029090909,0.009370965085639,418.53,0.618309545712727,0.619277386712727,0.000258781094167148,0.0014744285363827,0.0554848561482939,55.4848561482939,1.43584317837623e-05,8.18084552421337e-05,81.8084552421337,569.758985341627,0.09151488,1.35678055110657,1075.81069188635,1.8925738489025,1.37926112573955,0.397568571609436,0.00371927531441943,11.4970003227742,1.37926112573955,1.3395757146896,0.0903544133800779,0.180708826760156,24.2707215150788
"16832","GaviTrib1","point 8",1.27600036363636,-0.330134713,-78.20215542,205.3,4075.296738,4074.561768,10,0.03574513,0.040458055,160,3,26,"","","",NA,NA,0.7952,2348.4200332,0.000221007246376812,9.35931090909091,6.75417454545455,627.371629090909,0.0283342623560015,418.53,0.618247956912727,0.619215797912727,0.000258755317406684,0.00145417878469217,0.0553771525635338,55.3771525635338,1.43291326886555e-05,8.05282804145526e-05,80.5282804145526,561.989913585679,0.06870528,1.03785747037832,1071.70951629728,1.44455952616689,1.63960054139046,0.527685340204062,0.00993568465433361,13.3812636552134,1.63960054139046,1.59272853628645,0.105437271660878,0.274136906318283,24.544858421397
"21213","GaviTrib1","",1.30627674418605,-0.330218313,-78.2021867,215.2,4074.803499,4074.238037,10,0.029665762,0.03574513,170,2,46,"","","",NA,NA,0.766317829457364,2694.62736610078,0.00023436865942029,9.40881589147287,6.754,627.347826356589,0.0254748542848141,418.53,0.618224463613953,0.619192304613953,0.000258745484756348,0.00166849252889177,0.0552947907341799,55.2947907341799,1.43072774330162e-05,9.22589452266129e-05,92.2589452266129,644.839283075,0.0662098604651163,0.849370672099399,1068.5798868928,1.1802419199532,1.01502086873766,0.385627120160152,0.00741372075878214,10.4640601808528,1.01502086873766,0.986148194989501,0.0768718964910766,0.353610723858952,24.898469145256
"21222","GaviTrib1","",1.36405813953488,-0.330307313,-78.20219503,225.2,4074.168362,4073.970215,10,0.038872759,0.029665762,180,7,144,"","","",NA,NA,0.937260981912145,3408.30935202584,0.000248,9.45102971576227,6.754,627.354611886305,0.00246031746031746,418.53,0.618231160931783,0.619199001931783,0.000258748287784779,0.00211042174904916,0.0552246787794154,55.2246787794154,1.42892910776382e-05,0.000116547363180332,116.547363180332,815.627329215242,0.0809793488372093,0.791911554482318,1065.92022465812,1.09883769029896,0.317169480186648,0.0947342486072045,0.000938221804721429,5.12342893053205,0.317169480186648,0.308185866397975,0.0315144925471554,0.453808692679037,25.352277837935
"21232","GaviTrib1","point 6",1.42183953488372,-0.330395513,-78.20220872,235.2,4073.22085,4073.462891,10,0.042258217,0.038872759,190,5.5,40,"","","",NA,NA,1.10820413436693,4121.9913379509,0.000248,9.49324354005168,6.754,627.361397416021,0.0112727272727273,418.53,0.618237858249612,0.619205699249612,0.00025875109081321,0.00255236052871673,0.0551546766274241,55.1546766274241,1.42713327407959e-05,0.000140774619597973,140.774619597973,986.41536957201,0.0957488372093023,0.756888137755689,1063.26884752448,1.04875017741982,1.16234366651631,0.322309876085961,0.00467314413522545,10.7858709905979,1.16234366651631,1.12956170834816,0.14289326881405,0.571573075256198,25.9238509131912
"21242","GaviTrib1","point 5",1.47676046511628,-0.330469213,-78.20225099,244.7,4073.231525,4073.147217,10,0.023814815,0.042258217,200,1.5,41,"","","",NA,NA,1.27068475452196,4800.34253249354,0.000248,9.53336757105943,6.754,627.367847028424,0.0403252032520325,418.53,0.618244224017054,0.619212065017054,0.000258753755077858,0.00297243001233452,0.0550882415283876,55.0882415283876,1.42542893561063e-05,0.000163745942445712,163.745942445712,1148.74855108485,0.109787162790698,0.734403296248859,1060.75638240831,1.01622371895334,1.07551975646404,0.496848946897822,0.00942090847434146,10.9419659046522,1.07551975646404,1.04531016169916,0.156265144063771,0.64068709066146,26.5645380038527
"15914","GaviTrib2","",16.56837,-0.330699273,-78.20313368,17.1,4068.711613,4065.150879,10,0.071978319,NA,10,8,40,"","","",NA,NA,0.50096875,2029.0099761875,0.001965,10.861096875,6.7629875,627.0123875,0.06140625,418.53,0.6178933854625,0.6188612264625,0.00025860691861762,0.00125567560236804,0.0529445910428766,52.9445910428766,1.36918375470684e-05,6.64812312498938e-05,66.4812312498938,485.553754354385,0.0432837,0.819931750754003,981.67726328378,1.08555959155231,10.333780909323,1.78381469301411,0.0433594019672297,34.6346268247192,34.6346268247192,33.792446783411,1.78388277743126,7.13553110972504,7.13553110972504
"23613","GaviTrib2","small stream enters",16.9970594594595,-0.330767573,-78.20314544,24.8,4068.191149,4064.572998,10,0.080458982,0.071978319,20,5,49,"","","",NA,NA,1.03662162162162,1875.91843509459,0.001965,10.9867060810811,6.76531081081081,627.003413513513,0.0802040816326531,418.53,0.617884528137838,0.618852369137838,0.000258603211561529,0.00116091656786764,0.0527471757834124,52.7471757834124,1.3640589058391e-05,6.123507027519e-05,61.23507027519,448.918078340036,0.0895641081081081,1.8818170892573,974.588584158055,2.48118614743246,11.2282467108325,1.75529700499159,0.0633052912396041,36.9358430371182,36.9358430371182,36.050767288645,1.71581756657061,8.40750607619598,15.543037185921
"32812","GaviTrib2","",17.5195945945946,-0.330849173,-78.20315675,34,4067.582034,4063.792236,10,0.086874491,0.080458982,30,9,48,"","","",NA,NA,1.68621621621622,1702.35955394595,0.00203239321357285,11.1370608108108,6.76810810810811,626.992535135135,0.0470461392030753,418.53,0.617873791178378,0.618841632178378,0.000258598717821887,0.00105349096491837,0.0525120645312664,52.5120645312664,1.35795525579657e-05,5.53209855328993e-05,55.3209855328993,407.3844502369,0.145689081081081,3.49027502646039,966.188919611448,4.57929695325285,10.2712518787881,1.49971679958486,0.0400945431824345,34.3497083044494,34.3497083044494,33.5411163616252,1.40005426051323,6.7202604504635,22.2632976363845
"44912","GaviTrib2","",18.2068418918919,-0.330957473,-78.20316809,46.1,4066.712096,4062.723145,10,0.080923585,0.086874491,40,4,24,"","","",NA,NA,2.54057432432432,1474.09189504392,0.00212102994011976,11.3348099662162,6.77178716216216,626.978227702703,0.220940618762475,418.53,0.617859669742568,0.618827510742568,0.000258592807577357,0.000912208618015823,0.0522048122316539,52.2048122316539,1.34997889640321e-05,4.76216796196125e-05,47.6216796196125,352.75869679513,0.219505621621622,6.43298531834792,955.281625332042,8.38573741975673,24.6533789603351,3.83433099191728,0.175396001104726,56.6640103716809,56.6640103716809,55.3615574818845,1.88904101091949,4.53369842620677,26.7969960625913
"56212","GaviTrib2","",17.9980846975089,-0.331058873,-78.20317598,57.4,4065.356881,4061.89502,10,0.068701278,0.080923585,50,4,40,"","","",NA,NA,2.47306049822064,1439.76686272598,0.00220380638722555,11.3864243772242,6.77313167259786,626.965328825623,0.137737899201597,418.53,0.61784693855089,0.61881477955089,0.000258587479191704,0.000890949013762453,0.0521249827077896,52.1249827077896,1.34788678813185e-05,4.644070193589e-05,46.44070193589,344.544529591066,0.213672427046263,6.48241923348402,952.460632360166,8.43594444927141,13.9939593222192,2.51791996203266,0.0928297707980537,41.9320192445116,41.9320192445116,40.9742475789795,1.35058634920925,5.40234539683701,32.1993414594283
"65212","GaviTrib2","",17.78708113879,-0.331138773,-78.20318106,66.4,4064.312565,4061.333008,10,0.055609728,0.068701278,60,3,40,"","","",NA,NA,2.37377224199288,1421.8352412669,0.00226973453093812,11.4205346975089,6.77409252669039,626.955079715302,0.189144544244844,418.53,0.617836822679004,0.618804663679004,0.000258583245395843,0.000879838278279121,0.0520723087881464,52.0723087881465,1.34650266016934e-05,4.58152105101815e-05,45.8152105101815,340.253397675573,0.205093921708185,6.33980697879037,950.602170836144,8.24117506547285,13.1627948692214,2.85866936253521,0.103184294016351,41.0856714580572,41.0856714580572,40.1511520954854,1.29889715442663,5.19558861770652,37.3949300771348
"72512","GaviTrib2","",17.6159338078292,-0.331205073,-78.20318493,73.7,4063.659491,4060.988281,10,0.046628813,0.055609728,70,5,36,"","","",NA,NA,2.2932384341637,1407.29070386121,0.00232320958083832,11.4482019572954,6.774871886121,626.946766548043,0.129067198935462,418.53,0.617828617582918,0.618796458582918,0.000258579811316979,0.000870826503745979,0.0520296327477872,52.0296327477872,1.34538126188145e-05,4.53087831769428e-05,45.3087831769428,336.772812738455,0.198135800711744,6.2199335689289,949.098156974424,8.07805633815455,10.552230547992,2.6806609679165,0.0590390352820716,35.7319292930614,35.7319292930614,34.9219488540557,1.11243765257841,4.00477554928226,41.3997056264171
